timestamp,open,high,low,close,volume
12-01-2021,1753.92,1778.04,1725.31,1746.55,1356464
11-01-2021,1786.07,1794.315,1760.5201,1766.72,1209735
08-01-2021,1787.98,1809.84,1773.535,1807.21,2051002
07-01-2021,1740.06,1788.4,1737.05,1787.25,2265022
06-01-2021,1702.63,1748,1699,1735.29,2602114
05-01-2021,1725,1747.67,1718.015,1740.92,1145347
04-01-2021,1757.54,1760.65,1707.85,1728.24,1901855
31-12-2020,1735.42,1758.93,1735.42,1751.88,1012240
30-12-2020,1762.01,1765.095,1725.6,1739.52,1306130
29-12-2020,1787.79,1792.44,1756.09,1758.72,1299395
28-12-2020,1751.635,1790.7276,1746.335,1776.09,1390962
24-12-2020,1735,1746,1729.11,1738.85,346753
23-12-2020,1728.11,1747.99,1725.04,1732.38,1033917
22-12-2020,1734.43,1737.405,1712.575,1723.5,938346
21-12-2020,1713.51,1740.85,1699,1739.37,1828378
18-12-2020,1754.18,1755.11,1720.22,1731.01,4016353
17-12-2020,1768.51,1771.7836,1738.66,1747.9,1624744
16-12-2020,1772.88,1773,1756.08,1763,1513543
15-12-2020,1764.42,1771.42,1749.95,1767.77,1482261
14-12-2020,1775,1797.39,1757.215,1760.06,1600173
11-12-2020,1763.06,1784.45,1760,1781.77,1220651
10-12-2020,1769.8,1781.31,1740.32,1775.33,1362848
09-12-2020,1812.01,1834.27,1767.81,1784.13,1507558
08-12-2020,1810.1,1821.9,1796.2047,1818.55,1096319
07-12-2020,1819,1832.37,1805.78,1819.48,1320946
04-12-2020,1824.52,1833.16,1816.99,1827.99,1378166
03-12-2020,1824.01,1847.2,1822.65,1826.77,1227298
02-12-2020,1798.1,1835.65,1789.4725,1827.95,1222032
01-12-2020,1774.37,1824.83,1769.37,1798.1,1693593
30-11-2020,1781.1844,1788.065,1755,1760.74,1823836
27-11-2020,1773.09,1804,1772.44,1793.19,884916
25-11-2020,1772.89,1778.54,1756.54,1771.43,1046122
24-11-2020,1730.5,1771.6,1727.69,1768.88,1491698
23-11-2020,1749.6,1753.9,1717.72,1734.86,2161975
20-11-2020,1765.21,1774,1741.86,1742.19,2313655
19-11-2020,1738.38,1769.5897,1737.005,1763.92,1249910
18-11-2020,1765.23,1773.47,1746.14,1746.78,1173466
17-11-2020,1776.94,1785,1767,1770.15,1147114
16-11-2020,1771.7,1799.07,1767.69,1781.38,1246785
13-11-2020,1757.63,1781.04,1744.55,1777.02,1500574
12-11-2020,1747.63,1768.27,1745.6,1749.84,1248754
11-11-2020,1750,1764.22,1747.365,1752.71,1263966
10-11-2020,1731.09,1763,1717.3,1740.39,2636142
09-11-2020,1790.9,1818.06,1760.02,1763,2268270
06-11-2020,1753.95,1772.43,1740.35,1761.75,1661225
05-11-2020,1781,1793.64,1750.51,1763.37,2065812
04-11-2020,1710.28,1771.365,1706.0301,1749.13,3570927
03-11-2020,1631.78,1661.7,1616.6201,1650.21,1661653
02-11-2020,1628.16,1660.77,1616.03,1626.03,2535446
30-10-2020,1672.11,1687,1604.46,1621.01,4330862
29-10-2020,1522.36,1593.71,1522.24,1567.24,2003064
28-10-2020,1559.74,1561.35,1514.62,1516.62,1833959
27-10-2020,1595.67,1606.845,1582.78,1604.26,1229002
26-10-2020,1625.01,1638.24,1576.5,1590.45,1853254
23-10-2020,1626.07,1642.36,1620.51,1641,1375844
22-10-2020,1593.05,1621.99,1585,1615.33,1434042
21-10-2020,1573.33,1618.73,1571.6301,1593.31,2568345
20-10-2020,1527.05,1577.5,1525.67,1555.93,2242572
19-10-2020,1580.46,1588.15,1528,1534.61,1607075
16-10-2020,1565.85,1581.13,1563,1573.01,1435137
15-10-2020,1547.15,1575.105,1545.03,1559.13,1540817
14-10-2020,1578.59,1587.6841,1550.53,1568.08,1930990
13-10-2020,1583.73,1590,1563.2,1571.68,1601043
12-10-2020,1543,1593.86,1532.57,1569.15,2482560
09-10-2020,1494.7,1516.52,1489.45,1515.22,1435542
08-10-2020,1465.09,1490,1465.09,1485.93,1187831
07-10-2020,1464.29,1468.96,1436,1460.29,1746156
06-10-2020,1475.58,1486.76,1448.5901,1453.44,1245423
05-10-2020,1466.21,1488.21,1464.27,1486.02,1113257
02-10-2020,1462.03,1483.2,1450.92,1458.42,1284071
01-10-2020,1484.27,1499.04,1479.21,1490.09,1779497
30-09-2020,1466.8,1489.75,1459.88,1469.6,1701608
29-09-2020,1470.39,1476.6632,1458.805,1469.33,979102
28-09-2020,1474.21,1476.8,1449.3012,1464.52,2007941
25-09-2020,1432.63,1450,1413.34,1444.96,1323375
24-09-2020,1411.03,1443.7088,1409.85,1428.29,1450216
23-09-2020,1458.78,1460.96,1407.7,1415.21,1657350
22-09-2020,1450.09,1469.52,1434.53,1465.46,1583201
21-09-2020,1440.06,1448.36,1406.55,1431.16,2888827
18-09-2020,1498.01,1503.0032,1437.13,1459.99,3103882
17-09-2020,1496,1508.2984,1470.0001,1495.53,1879751
16-09-2020,1555.54,1562,1519.82,1520.9,1312299
15-09-2020,1536,1559.57,1531.835,1541.44,1331082
14-09-2020,1539.005,1563.9999,1515.74,1519.28,1696589
11-09-2020,1536,1575.2,1497.36,1520.72,1597087
10-09-2020,1560.64,1584.081,1525.805,1532.02,1618557
09-09-2020,1557.53,1569,1536.0511,1556.96,1774704
08-09-2020,1533.51,1563.865,1528.01,1532.39,2610884
04-09-2020,1624.26,1645.11,1547.6125,1591.04,2608568
03-09-2020,1709.7143,1709.7143,1615.06,1641.84,3107763
02-09-2020,1673.7754,1733.1799,1666.3301,1728.28,2511180
01-09-2020,1636.63,1665.73,1632.22,1660.71,1826655
31-08-2020,1647.89,1647.965,1630.31,1634.18,1823406
28-08-2020,1633.49,1647.1699,1630.75,1644.41,1499782
27-08-2020,1653.68,1655,1625.75,1634.33,1861602
26-08-2020,1608,1659.22,1603.6,1652.38,3581072
25-08-2020,1582.07,1611.62,1582.07,1608.22,2132084
24-08-2020,1593.98,1614.17,1580.57,1588.2,1410229
21-08-2020,1577.03,1597.72,1568.005,1580.42,1446453
20-08-2020,1543.45,1585.87,1538.2,1581.75,1706877
19-08-2020,1553.31,1573.68,1543.95,1547.53,1660611
18-08-2020,1526.18,1562.47,1523.71,1558.6,2027086
17-08-2020,1514.67,1525.61,1507.97,1517.98,1364082
14-08-2020,1515.66,1521.9,1502.88,1507.73,1355200
13-08-2020,1510.34,1537.25,1508.005,1518.45,1455208
12-08-2020,1485.58,1512.3859,1485.25,1506.62,1437655
11-08-2020,1492.44,1510,1478,1480.32,1454365
10-08-2020,1487.18,1504.075,1473.08,1496.1,1289530
07-08-2020,1500,1516.845,1481.64,1494.49,1577826
06-08-2020,1471.75,1502.39,1466,1500.1,1995368
05-08-2020,1469.3,1482.41,1463.46,1473.61,1979957
04-08-2020,1476.57,1485.56,1458.65,1464.97,1903489
03-08-2020,1486.64,1490.47,1465.64,1474.45,2331514
31-07-2020,1505.01,1508.95,1454.03,1482.96,3429036
30-07-2020,1497,1537.87,1492.22,1531.45,1671396
29-07-2020,1506.32,1531.2522,1501.33,1522.02,1106534
28-07-2020,1525.18,1526.48,1497.66,1500.34,1702174
27-07-2020,1515.6,1540.97,1515.21,1530.2,1245980
24-07-2020,1498.93,1517.6362,1488.4,1511.87,1544404
23-07-2020,1566.97,1571.87,1507.3918,1515.68,1627634
22-07-2020,1560.5,1570,1546.1,1568.49,931985
21-07-2020,1586.99,1586.99,1554.28,1558.42,1183101
20-07-2020,1515.26,1570.29,1503.6,1565.72,1547136
17-07-2020,1521.62,1523.44,1498.42,1515.55,1457014
16-07-2020,1500,1518.69,1486.31,1518,1519346
15-07-2020,1523.13,1535.33,1498,1513.64,1761036
14-07-2020,1490.31,1522.95,1483.5,1520.58,1585021
13-07-2020,1550,1577.132,1505.243,1511.34,1846424
10-07-2020,1506.15,1543.83,1496.54,1541.74,1857204
09-07-2020,1506.45,1522.72,1488.085,1510.99,1423322
08-07-2020,1494.32,1505.88,1485.63,1496,1249731
07-07-2020,1490,1516.8,1483.55,1485.18,1458216
06-07-2020,1480.06,1506.59,1472.86,1495.7,1563997
02-07-2020,1446.94,1482.95,1446.42,1464.7,1859790
01-07-2020,1411.1,1443,1409.82,1438.04,1775613
30-06-2020,1390.44,1418.65,1383.96,1413.61,2042381
29-06-2020,1358.18,1395.6,1347.01,1394.97,1810180
26-06-2020,1431.39,1433.45,1351.99,1359.9,4267698
25-06-2020,1429.9,1442.9,1420,1441.33,1230474
24-06-2020,1461.51,1475.42,1429.75,1431.97,1756022
23-06-2020,1455.64,1475.941,1445.24,1464.41,1429764
22-06-2020,1429,1452.75,1423.21,1451.86,1542440
19-06-2020,1444,1447.8,1421.35,1431.72,3157875
18-06-2020,1449.16,1451.41,1427.01,1435.96,1581916
17-06-2020,1447.16,1460,1431.38,1451.12,1549615
16-06-2020,1445.22,1455.02,1425.9,1442.72,1711614
15-06-2020,1390.8,1424.8,1387.92,1419.85,1506096
12-06-2020,1428.49,1437,1386.02,1413.18,1946367
11-06-2020,1442.48,1454.475,1402,1403.84,1991332
10-06-2020,1459.54,1474.259,1456.27,1465.85,1525153
09-06-2020,1445.36,1468,1443.21,1456.16,1409249
08-06-2020,1422.34,1447.99,1422.34,1446.61,1404178
05-06-2020,1413.17,1445.05,1406,1438.39,1735244
04-06-2020,1430.4,1438.96,1404.73,1412.18,1484272
03-06-2020,1438.3,1446.552,1429.777,1436.38,1256186
02-06-2020,1430.55,1439.61,1418.83,1439.22,1278128
01-06-2020,1418.39,1437.96,1418,1431.82,1217140
29-05-2020,1416.94,1432.57,1413.35,1428.92,1838059
28-05-2020,1396.86,1440.84,1396,1416.73,1693976
27-05-2020,1417.25,1421.74,1391.29,1417.84,1686142
26-05-2020,1437.27,1441,1412.13,1417.02,2060643
22-05-2020,1396.71,1412.76,1391.83,1410.42,1309408
21-05-2020,1408,1415.49,1393.45,1402.8,1378020
20-05-2020,1389.58,1410.42,1387.25,1406.72,1655375
19-05-2020,1386.997,1392,1373.485,1373.485,1280649
18-05-2020,1361.75,1392.325,1354.25,1383.94,1823964
15-05-2020,1350,1374.48,1339,1373.19,1707747
14-05-2020,1335.02,1357.42,1323.91,1356.13,1603077
13-05-2020,1377.05,1385.482,1328.4,1349.33,1812585
12-05-2020,1407.12,1415,1374.77,1375.74,1390600
11-05-2020,1378.28,1416.53,1377.152,1403.26,1412116
08-05-2020,1383.13,1398.76,1375.48,1388.37,1388068
07-05-2020,1365.94,1377.6,1355.27,1372.56,1399759
06-05-2020,1361.69,1371.12,1347.29,1347.3,1215423
05-05-2020,1337.92,1373.94,1337.46,1351.11,1651533
04-05-2020,1308.23,1327.66,1299,1326.8,1504017
01-05-2020,1328.5,1352.07,1311,1320.61,2072639
30-04-2020,1324.88,1352.82,1322.49,1348.66,2668906
29-04-2020,1341.46,1359.99,1325.34,1341.48,3793630
28-04-2020,1287.93,1288.05,1232.2,1233.67,2951309
27-04-2020,1296,1296.15,1269,1275.88,1600563
24-04-2020,1261.17,1280.4,1249.45,1279.31,1640394
23-04-2020,1271.55,1293.31,1265.67,1276.31,1566203
22-04-2020,1245.54,1285.613,1242,1263.21,2093140
21-04-2020,1247,1254.27,1209.71,1216.34,2153003
20-04-2020,1271,1281.6,1261.37,1266.61,1695488
17-04-2020,1284.85,1294.43,1271.23,1283.25,1949042
16-04-2020,1274.1,1279,1242.62,1263.47,2518099
15-04-2020,1245.61,1280.46,1240.4,1262.47,1671703
14-04-2020,1245.09,1282.07,1236.93,1269.23,2470353
13-04-2020,1209.18,1220.51,1187.598,1217.56,1739828
09-04-2020,1224.08,1225.57,1196.735,1211.45,2175421
08-04-2020,1206.5,1219.07,1188.16,1210.28,1975135
07-04-2020,1221,1225,1182.23,1186.51,2387329
06-04-2020,1138,1194.66,1130.94,1186.92,2664723
03-04-2020,1119.015,1123.54,1079.81,1097.88,2313400
02-04-2020,1098.26,1126.86,1096.4,1120.84,1964881
01-04-2020,1122,1129.69,1097.45,1105.62,2344173
31-03-2020,1147.3,1175.31,1138.14,1162.81,2487983
30-03-2020,1125.04,1151.63,1096.48,1146.82,2574061
27-03-2020,1125.67,1150.67,1105.91,1110.71,3208495
26-03-2020,1111.8,1169.97,1093.53,1161.75,3573755
25-03-2020,1126.47,1148.9,1086.01,1102.49,4081528
24-03-2020,1103.77,1135,1090.62,1134.46,3344450
23-03-2020,1061.32,1071.32,1013.536,1056.62,4044137
20-03-2020,1135.72,1143.99,1065.49,1072.32,3601750
19-03-2020,1093.05,1157.97,1060.108,1115.29,3651106
18-03-2020,1056.51,1106.5,1037.28,1096.8,4233435
17-03-2020,1093.11,1130.86,1056.01,1119.8,3861489
16-03-2020,1096,1152.267,1074.44,1084.33,4252365
13-03-2020,1179,1219.76,1117.143,1219.73,3700125
12-03-2020,1126,1193.87,1113.3,1114.91,4226748
11-03-2020,1249.7,1260.96,1196.07,1215.41,2611229
10-03-2020,1260,1281.15,1218.77,1280.39,2611373
09-03-2020,1205.3,1254.76,1200,1215.56,3365365
06-03-2020,1277.06,1306.22,1261.05,1298.41,2660628
05-03-2020,1350.2,1358.91,1305.1,1319.04,2561288
04-03-2020,1359.23,1388.09,1343.11,1386.52,1913315
03-03-2020,1399.42,1410.15,1332,1341.39,2402326
02-03-2020,1351.61,1390.87,1326.815,1389.11,2431468
28-02-2020,1277.5,1341.14,1271,1339.33,3790618
27-02-2020,1362.06,1371.704,1317.17,1318.09,2978300
26-02-2020,1396.14,1415.7,1379,1393.18,2204037
25-02-2020,1433,1438.14,1382.4,1388.45,2478278
24-02-2020,1426.11,1436.97,1411.39,1421.59,2867053
21-02-2020,1508.03,1512.215,1480.44,1485.11,1732273
20-02-2020,1522,1529.64,1506.82,1518.15,1096552
19-02-2020,1525.07,1532.106,1521.4,1526.69,949268
18-02-2020,1515,1531.63,1512.59,1519.67,1121140
14-02-2020,1515.6,1520.74,1507.34,1520.74,1197836
13-02-2020,1512.69,1527.18,1504.6,1514.66,929730
12-02-2020,1514.48,1520.695,1508.11,1518.27,1167565
11-02-2020,1511.81,1529.63,1505.638,1508.79,1344633
10-02-2020,1474.32,1509.5,1474.32,1508.68,1419876
07-02-2020,1467.3,1485.84,1466.35,1479.23,1172270
06-02-2020,1450.33,1482,1449.57,1476.23,1679384
05-02-2020,1462.42,1463.84,1430.56,1448.23,1986157
04-02-2020,1457.07,1469.5,1426.3,1447.07,3932954
03-02-2020,1462,1490,1458.99,1485.94,3055216
31-01-2020,1468.9,1470.13,1428.53,1434.23,2417214
30-01-2020,1439.96,1457.28,1436.4,1455.84,1339421
29-01-2020,1458.8,1465.43,1446.74,1458.63,1078667
28-01-2020,1443,1456,1432.47,1452.56,1577422
27-01-2020,1431,1438.07,1421.2,1433.9,1755201
24-01-2020,1493.59,1495.495,1465.25,1466.71,1784644
23-01-2020,1487.64,1495.52,1482.1,1486.65,1351354
22-01-2020,1491,1503.214,1484.93,1485.95,1610846
21-01-2020,1479.12,1491.85,1471.2,1484.4,2008830
17-01-2020,1462.91,1481.295,1458.22,1480.39,2396215
16-01-2020,1447.44,1451.99,1440.92,1451.7,1173688
15-01-2020,1430.21,1441.395,1430.21,1439.2,1282685
14-01-2020,1439.01,1441.8,1428.37,1430.88,1560453
13-01-2020,1436.13,1440.52,1426.02,1439.23,1378286
10-01-2020,1427.56,1434.929,1418.35,1429.73,1821566
09-01-2020,1420.57,1427.33,1410.27,1419.83,1502664
08-01-2020,1392.08,1411.58,1390.84,1404.32,1529177
07-01-2020,1397.94,1402.99,1390.38,1393.34,1511693
06-01-2020,1350,1396.5,1350,1394.21,1733149
03-01-2020,1347.86,1372.5,1345.544,1360.66,1187006
02-01-2020,1341.55,1368.14,1341.55,1367.37,1406731
31-12-2019,1330.11,1338,1329.085,1337.02,962468
30-12-2019,1350,1353,1334.02,1336.14,1051323
27-12-2019,1362.99,1364.53,1349.31,1351.89,1038718
26-12-2019,1346.17,1361.327,1344.47,1360.4,667754
24-12-2019,1348.5,1350.26,1342.78,1343.56,347518
23-12-2019,1355.87,1359.8,1346.51,1348.84,883200
20-12-2019,1363.35,1363.64,1349,1349.59,3316905
19-12-2019,1351.82,1358.1,1348.985,1356.04,1470112
18-12-2019,1356.6,1360.47,1351,1352.62,1657069
17-12-2019,1362.89,1365,1351.323,1355.12,1855259
16-12-2019,1356.5,1364.68,1352.67,1361.17,1397451
13-12-2019,1347.95,1353.093,1343.87,1347.83,1550028
12-12-2019,1345.94,1355.775,1340.5,1350.27,1281722
11-12-2019,1350.84,1351.2,1342.67,1345.02,850796
10-12-2019,1341.5,1349.975,1336.04,1344.66,1094653
09-12-2019,1338.04,1359.45,1337.84,1343.56,1355795
06-12-2019,1333.44,1344,1333.44,1340.62,1315510
05-12-2019,1328,1329.358,1316.44,1328.13,1212818
04-12-2019,1307.01,1325.8,1304.87,1320.54,1538110
03-12-2019,1279.57,1298.461,1279,1295.28,1268647
02-12-2019,1301,1305.83,1281,1289.92,1511851
29-11-2019,1307.12,1310.205,1303.97,1304.96,586981
27-11-2019,1315,1318.36,1309.63,1312.99,996329
26-11-2019,1309.86,1314.8,1305.09,1313.55,1069795
25-11-2019,1299.18,1311.31,1298.13,1306.69,1036487
22-11-2019,1305.62,1308.73,1291.41,1295.34,1386506
21-11-2019,1301.48,1312.59,1293,1301.35,995499
20-11-2019,1311.74,1315,1291.15,1303.05,1309835
19-11-2019,1327.7,1327.7,1312.8,1315.46,1269372
18-11-2019,1332.22,1335.529,1317.5,1320.7,1488083
15-11-2019,1318.94,1334.88,1314.28,1334.87,1782955
14-11-2019,1297.5,1317,1295.65,1311.46,1194305
13-11-2019,1294.07,1304.3,1293.51,1298,853861
12-11-2019,1300,1310,1295.77,1298.8,1085859
11-11-2019,1303.18,1306.425,1297.41,1299.19,1012429
08-11-2019,1305.28,1318,1304.365,1311.37,1251916
07-11-2019,1294.28,1323.74,1294.245,1308.86,2029970
06-11-2019,1289.46,1293.73,1282.5,1291.8,1152977
05-11-2019,1292.89,1298.93,1291.229,1292.03,1282711
04-11-2019,1276.45,1294.13,1276.355,1291.37,1500964
01-11-2019,1265,1274.62,1260.5,1273.74,1670072
31-10-2019,1261.28,1267.67,1250.843,1260.11,1455651
30-10-2019,1252.97,1269.36,1252,1261.29,1408851
29-10-2019,1276.23,1281.59,1257.212,1262.62,1886380
28-10-2019,1275.45,1299.31,1272.54,1290,2524976
25-10-2019,1251.03,1269.6,1250.01,1265.13,1213051
24-10-2019,1260.9,1264,1253.715,1260.99,1039868
23-10-2019,1242.36,1259.89,1242.36,1259.13,928595
22-10-2019,1247.85,1250.6,1241.38,1242.8,1047851
21-10-2019,1252.26,1254.629,1240.6,1246.15,1026750
18-10-2019,1253.46,1258.89,1241.08,1245.49,1321924
17-10-2019,1250.93,1263.325,1249.94,1253.07,980510
16-10-2019,1241.17,1254.74,1238.45,1243.64,1168174
15-10-2019,1220.4,1247.33,1220.4,1243.01,1395259
14-10-2019,1212.34,1226.33,1211.76,1217.14,882039
11-10-2019,1222.21,1228.39,1213.74,1215.45,1277144
10-10-2019,1198.58,1215,1197.34,1208.67,932531
09-10-2019,1199.35,1208.35,1197.63,1202.31,876632
08-10-2019,1197.59,1206.08,1189.01,1189.13,1141784
07-10-2019,1204.4,1218.204,1203.75,1207.68,867149
04-10-2019,1191.89,1211.44,1189.17,1209,1183264
03-10-2019,1180,1189.06,1162.43,1187.83,1663656
02-10-2019,1196.98,1196.98,1171.29,1176.63,1639237
01-10-2019,1219,1231.23,1203.58,1205.1,1358279
30-09-2019,1220.97,1226,1212.3,1219,1419676
27-09-2019,1243.01,1244.02,1214.45,1225.09,1354432
26-09-2019,1241.96,1245,1232.268,1241.39,1561882
25-09-2019,1215.82,1248.3,1210.09,1246.52,1593875
24-09-2019,1240,1246.74,1210.68,1218.76,1591786
23-09-2019,1226,1239.09,1224.17,1234.03,1075253
20-09-2019,1233.12,1243.32,1223.08,1229.93,2337269
19-09-2019,1232.06,1244.44,1232.02,1238.71,1000155
18-09-2019,1227.51,1235.61,1216.53,1232.41,1144333
17-09-2019,1230.4,1235,1223.69,1229.15,958112
16-09-2019,1229.52,1239.56,1225.61,1231.3,1053299
13-09-2019,1231.35,1240.88,1227.01,1239.56,1301350
12-09-2019,1224.3,1241.86,1223.02,1234.25,1725908
11-09-2019,1203.41,1222.6,1202.2,1220.17,1307033
10-09-2019,1195.15,1210,1194.58,1206,1260115
09-09-2019,1204,1220,1192.62,1204.41,1471880
06-09-2019,1208.13,1212.015,1202.522,1204.93,1072143
05-09-2019,1191.53,1213.04,1191.53,1211.38,1408601
04-09-2019,1176.71,1183.48,1171,1181.41,1068968
03-09-2019,1177.03,1186.89,1163.2,1168.39,1480420
30-08-2019,1198.5,1198.5,1183.803,1188.1,1129959
29-08-2019,1181.12,1196.06,1181.12,1192.85,1088858
28-08-2019,1161.71,1176.42,1157.3,1171.02,770915
27-08-2019,1180.53,1182.4,1161.45,1167.84,1077452
26-08-2019,1157.26,1169.47,1152.96,1168.89,1226441
23-08-2019,1181.99,1194.08,1147.75,1151.29,1688271
22-08-2019,1194.07,1198.012,1178.58,1189.53,947906
21-08-2019,1193.15,1199,1187.43,1191.25,741053
20-08-2019,1195.25,1196.06,1182.11,1182.69,915605
19-08-2019,1190.09,1206.99,1190.09,1198.45,1232517
16-08-2019,1179.55,1182.72,1171.81,1177.6,1349436
15-08-2019,1163.5,1175.84,1162.11,1167.26,1224739
14-08-2019,1176.31,1182.3,1160.54,1164.29,1578668
13-08-2019,1171.46,1204.78,1171.46,1197.27,1318009
12-08-2019,1179.21,1184.96,1167.672,1174.71,1003187
09-08-2019,1197.99,1203.88,1183.603,1188.01,1065658
08-08-2019,1182.83,1205.01,1173.02,1204.8,1467997
07-08-2019,1156,1178.445,1149.624,1173.99,1444324
06-08-2019,1163.31,1179.96,1160,1169.95,1709374
05-08-2019,1170.04,1175.24,1140.14,1152.32,2597455
02-08-2019,1200.74,1206.9,1188.94,1193.99,1645067
01-08-2019,1214.03,1234.11,1205.72,1209.01,1698510
31-07-2019,1223,1234,1207.764,1216.68,1725454
30-07-2019,1225.41,1234.87,1223.3,1225.14,1453263
29-07-2019,1241.05,1247.37,1228.23,1239.41,2223731
26-07-2019,1224.04,1265.55,1224,1250.41,4805752
25-07-2019,1137.82,1141.7,1120.92,1132.12,2209881
24-07-2019,1131.9,1144,1126.99,1137.81,1590101
23-07-2019,1144,1146.9,1131.8,1146.21,1093688
22-07-2019,1133.45,1139.25,1124.24,1138.07,1301846
19-07-2019,1148.19,1151.14,1129.62,1130.1,1647245
18-07-2019,1141.74,1147.605,1132.73,1146.33,1291281
17-07-2019,1150.97,1158.36,1145.77,1146.35,1170047
16-07-2019,1146,1158.58,1145,1153.58,1238807
15-07-2019,1146.86,1150.82,1139.4,1150.34,903780
12-07-2019,1143.99,1147.34,1138.78,1144.9,863973
11-07-2019,1143.25,1153.07,1139.58,1144.21,1195569
10-07-2019,1131.22,1142.05,1130.97,1140.48,1209466
09-07-2019,1111.8,1128.025,1107.17,1124.83,1330370
08-07-2019,1125.17,1125.98,1111.21,1116.35,1236419
05-07-2019,1117.8,1132.88,1116.14,1131.59,1264540
03-07-2019,1117.41,1126.76,1113.86,1121.58,767011
02-07-2019,1102.24,1111.77,1098.17,1111.25,991755
01-07-2019,1098,1107.58,1093.703,1097.95,1438504
28-06-2019,1076.39,1081,1073.37,1080.91,1693450
27-06-2019,1084,1087.1,1075.29,1076.01,1004477
26-06-2019,1086.5,1092.97,1072.24,1079.8,1810869
25-06-2019,1112.66,1114.35,1083.8,1086.35,1546913
24-06-2019,1119.61,1122,1111.01,1115.52,1395696
21-06-2019,1109.24,1124.11,1108.08,1121.88,1947591
20-06-2019,1119.99,1120.12,1104.74,1111.42,1262011
19-06-2019,1105.6,1107,1093.48,1102.33,1339218
18-06-2019,1109.69,1116.39,1098.99,1103.6,1386684
17-06-2019,1086.28,1099.18,1086.28,1092.5,941602
14-06-2019,1086.42,1092.69,1080.172,1085.35,1111643
13-06-2019,1083.64,1094.17,1080.15,1088.77,1058000
12-06-2019,1078,1080.93,1067.54,1077.03,1061255
11-06-2019,1093.98,1101.99,1077.603,1078.72,1437063
10-06-2019,1072.98,1092.66,1072.322,1080.38,1464248
07-06-2019,1050.63,1070.92,1048.4,1066.04,1802370
06-06-2019,1044.99,1047.49,1033.7,1044.34,1703244
05-06-2019,1051.54,1053.55,1030.49,1042.22,2168439
04-06-2019,1042.9,1056.05,1033.69,1053.05,2833483
03-06-2019,1065.5,1065.5,1025,1036.23,5130576
31-05-2019,1101.29,1109.6,1100.18,1103.63,1508203
30-05-2019,1115.54,1123.13,1112.12,1117.95,951873
29-05-2019,1127.52,1129.1,1108.22,1116.46,1538212
28-05-2019,1134,1151.587,1133.12,1134.15,1365166
24-05-2019,1147.36,1149.765,1131.66,1133.47,1112341
23-05-2019,1140.5,1145.973,1129.224,1140.77,1199300
22-05-2019,1146.75,1158.52,1145.89,1151.42,914839
21-05-2019,1148.49,1152.708,1137.94,1149.63,1160158
20-05-2019,1144.5,1146.797,1131.443,1138.85,1353292
17-05-2019,1168.47,1180.15,1160.01,1162.3,1208623
16-05-2019,1164.51,1188.16,1162.84,1178.98,1531404
15-05-2019,1117.87,1171.33,1116.666,1164.21,2289302
14-05-2019,1137.21,1140.42,1119.55,1120.44,1836604
13-05-2019,1141.96,1147.94,1122.11,1132.03,1860648
10-05-2019,1163.59,1172.6,1142.5,1164.27,1314546
09-05-2019,1159.03,1169.66,1150.85,1162.38,1185973
08-05-2019,1172.01,1180.424,1165.74,1166.27,1309514
07-05-2019,1180.47,1190.44,1161.04,1174.1,1551368
06-05-2019,1166.26,1190.85,1166.26,1189.39,1563943
03-05-2019,1173.65,1186.8,1169,1185.4,1980653
02-05-2019,1167.76,1174.19,1155.002,1162.61,1944817
01-05-2019,1188.05,1188.05,1167.18,1168.08,2642983
30-04-2019,1185,1192.81,1175,1188.48,6207027
29-04-2019,1274,1289.27,1266.295,1287.58,2499432
26-04-2019,1269,1273.07,1260.32,1272.18,1241428
25-04-2019,1264.77,1267.408,1252.03,1263.45,1107295
24-04-2019,1264.12,1268.01,1255,1256,1018753
23-04-2019,1250.69,1269,1246.38,1264.55,1319910
22-04-2019,1235.99,1249.09,1228.31,1248.84,807334
18-04-2019,1239.18,1242,1234.61,1236.37,1331823
17-04-2019,1233,1240.56,1227.82,1236.34,1221930
16-04-2019,1225,1230.82,1220.12,1227.13,856304
15-04-2019,1218,1224.2,1209.11,1221.1,1187519
12-04-2019,1210,1218.35,1208.11,1217.87,933794
11-04-2019,1203.96,1207.96,1200.13,1204.62,710231
10-04-2019,1200.68,1203.785,1196.435,1202.16,724643
09-04-2019,1196,1202.29,1193.08,1197.25,876381
08-04-2019,1207.89,1208.69,1199.86,1203.84,860363
05-04-2019,1214.99,1216.22,1205.03,1207.15,907152
04-04-2019,1205.94,1215.67,1204.13,1215,950747
03-04-2019,1207.48,1216.3,1200.5,1205.92,1017838
02-04-2019,1195.32,1201.35,1185.71,1200.49,827973
01-04-2019,1184.1,1196.66,1182,1194.43,1252757
29-03-2019,1174.9,1178.99,1162.88,1173.31,1269979
28-03-2019,1171.54,1171.565,1159.431,1168.49,1012430
27-03-2019,1185.5,1187.559,1159.37,1173.02,1400240
26-03-2019,1198.53,1202.83,1176.72,1184.62,1901156
25-03-2019,1196.93,1206.398,1187.04,1193,1496843
22-03-2019,1226.32,1230,1202.825,1205.5,1714247
21-03-2019,1216,1231.79,1213.15,1231.54,1204045
20-03-2019,1197.35,1227.14,1196.17,1223.97,2227786
19-03-2019,1188.81,1200,1185.87,1198.85,1520688
18-03-2019,1183.3,1190,1177.421,1184.26,1292633
15-03-2019,1193.38,1196.57,1182.61,1184.46,2459957
